StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Geolocation
IL,Chicago,1714000,17031842500,1714000-17031842500,"2,451",23.2,23.6,14.2,41,70.6,3.7,15.8,5.8,74.8,59.3,44.1,9.1,18.9,14.1,29.9,33.3,14.7,33.8,4.3,40.2,81.2,20.8,47.5,86.4,18.7,47.6,5.7,37.9,"(41.77695049650, -87.6232157660)"
IL,Chicago,1714000,17031842600,1714000-17031842600,"4,133",17.5,21,22.4,29,71.2,5.2,9.3,5.5,66.5,72.6,54.2,6.2,32.1,25.9,19.5,57.3,9.7,36.1,2.8,27.5,74.7,12.6,30.3,82.8,12.8,34.8,2.8,15,"(41.81621859470, -87.6516949593)"
IL,Chicago,1714000,17031842800,1714000-17031842800,"7,498",36.6,18.3,20.5,28.4,64.6,3.6,9.8,5.7,61.5,59.5,42.4,6.4,24.2,18,21.8,40.2,11.6,36.3,3.4,38,74.7,15.7,37.2,83.7,16.5,37.2,3.1,24.8,"(41.80753375400, -87.6983043178)"
IL,Chicago,1714000,17031842900,1714000-17031842900,"2,341",20.3,29.3,15.4,44.3,78.6,6,13.1,8.3,75.2,70.1,53.1,9.7,22.5,17.8,24.6,41.4,17.6,38.8,4.9,37.6,79.8,16.1,42.7,86.1,18.1,42.6,6.7,29.6,"(41.86313854310, -87.6729378768)"
IL,Chicago,1714000,17031843000,1714000-17031843000,"2,378",22.4,31.1,13.2,49.4,78.9,5.4,14.7,8.8,77.3,68.6,47,11.2,19.2,15.5,28.3,34.4,20.6,40.3,5.5,42.6,80.6,18.5,48.7,86.4,21.2,46.4,7.9,36.8,"(41.86793480630, -87.7227522959)"
IL,Chicago,1714000,17031843100,1714000-17031843100,"1,892",18.4,27,15.7,45.3,76.8,4.8,12.8,7,76,70.3,48.8,8.7,21.3,17.3,25.3,41.1,17.3,37.9,4.4,36.3,81.7,16,46.3,87.4,17.6,44.9,5.9,28,"(41.86075009630, -87.7007123476)"
IL,Chicago,1714000,17031843200,1714000-17031843200,"2,780",27.9,17,21.5,27.6,65.1,3.6,9,5,62.9,62.2,46,5.3,25.6,19.7,18.1,48.3,10.7,35.1,3.1,31.7,76.3,13.6,34.8,86,13.9,35.1,2.7,17.7,"(41.84743951150, -87.6633945271)"
IL,Chicago,1714000,17031843300,1714000-17031843300,"1,228",24.4,24.1,17.1,41.5,74.4,4.3,11.9,6.6,71.5,66.5,47.4,8,21.6,17.2,24.8,40,16,37.6,4.2,37.3,79.5,16.2,44.7,86.5,17.6,43.2,5.1,28.4,"(41.86376385260, -87.6925503051)"
IL,Chicago,1714000,17031843400,1714000-17031843400,"1,451",21.5,30.1,14.3,47.5,78.6,5.5,13.4,8.7,76.6,70.5,48.9,10.2,21,17.2,25.7,37.6,20.1,39.5,5.3,39.7,80,16.8,47.6,87.2,19.7,45.1,7.4,33.2,"(41.84932716630, -87.7320214174)"
IL,Chicago,1714000,17031843500,1714000-17031843500,"11,309",28.7,14.7,25.9,32.2,58.7,2.3,10.8,4.4,64.7,54.7,40,6.2,21.7,18,31.4,35.3,10,30.1,2.6,33.5,76.3,16.5,41.1,84,14.4,44.6,3.1,29.7,"(41.83821452740, -87.6967543645)"
IL,Chicago,1714000,17031843600,1714000-17031843600,"2,807",13.7,24.6,16.2,41.7,77.2,5,12.3,5.6,77.9,76,58.4,6.5,24.3,21.2,19.6,52.6,14.5,34.5,3.7,29,82.9,13.3,42.4,88.8,13.9,42.5,4.5,19,"(41.80676540840, -87.6089488235)"
IL,Chicago,1714000,17031843700,1714000-17031843700,"2,117",9.9,15.8,27.8,22.4,67.1,4.9,8.3,3.4,66.2,77.4,64.9,3.7,39.4,31,13.7,71.8,6,29.4,2,16.8,77.1,9.6,25.6,87.2,8.1,31,1.7,7.6,"(41.94482653200, -87.6907879411)"
IL,Chicago,1714000,17031843800,1714000-17031843800,"2,110",20.2,25.4,17.5,39.8,75.3,5,11.7,6.9,71.4,67.9,49.5,8.4,24,20.1,24.8,43.6,14.8,38.9,4,35.7,77,15.6,40.3,84.7,16.7,41.3,4.9,26.4,"(41.80165683560, -87.6404755860)"
IL,Chicago,1714000,17031843900,1714000-17031843900,"3,533",13.2,28.2,15.1,46.1,80.5,6.1,12.1,6.8,79.1,79.4,58.8,7.2,25.8,21.5,18.5,53.7,16.6,37.5,4.3,29.7,82.7,12.5,42.1,88.7,14.7,41.5,5.3,18.7,"(41.77620704820, -87.5795775179)"
